launch_position,observation_id,phase,attempt_id,requested_output_tokens,api_max_output_tokens,custom_id,seed
1518,prod-t03000-k0039,prod,1,3000,3000,batch-turnaround-gpt-5.6-luna-2026-09-10:t03000,20260910
1519,prod-t10000-k0189,prod,1,10000,10000,batch-turnaround-gpt-5.6-luna-2026-09-10:t10000,20260910
1520,prod-t01000-k0100,prod,1,1000,1000,batch-turnaround-gpt-5.6-luna-2026-09-10:t01000,20260910
1521,prod-t10000-k0169,prod,1,10000,10000,batch-turnaround-gpt-5.6-luna-2026-09-10:t10000,20260910
1522,prod-t00100-k0359,prod,1,100,100,batch-turnaround-gpt-5.6-luna-2026-09-10:t00100,20260910
1523,prod-t00016-k0110,prod,1,16,16,batch-turnaround-gpt-5.6-luna-2026-09-10:t00016,20260910
1524,prod-t01000-k0032,prod,1,1000,1000,batch-turnaround-gpt-5.6-luna-2026-09-10:t01000,20260910
1525,prod-t01000-k0202,prod,1,1000,1000,batch-turnaround-gpt-5.6-luna-2026-09-10:t01000,20260910
1526,prod-t10000-k0112,prod,1,10000,10000,batch-turnaround-gpt-5.6-luna-2026-09-10:t10000,20260910
1527,prod-t10000-k0291,prod,1,10000,10000,batch-turnaround-gpt-5.6-luna-2026-09-10:t10000,20260910
1528,prod-t00016-k0330,prod,1,16,16,batch-turnaround-gpt-5.6-luna-2026-09-10:t00016,20260910
1529,prod-t00100-k0383,prod,1,100,100,batch-turnaround-gpt-5.6-luna-2026-09-10:t00100,20260910
1530,prod-t03000-k0017,prod,1,3000,3000,batch-turnaround-gpt-5.6-luna-2026-09-10:t03000,20260910
1531,prod-t00100-k0303,prod,1,100,100,batch-turnaround-gpt-5.6-luna-2026-09-10:t00100,20260910
1532,prod-t01000-k0132,prod,1,1000,1000,batch-turnaround-gpt-5.6-luna-2026-09-10:t01000,20260910
1533,prod-t00100-k0141,prod,1,100,100,batch-turnaround-gpt-5.6-luna-2026-09-10:t00100,20260910
1534,prod-t10000-k0125,prod,1,10000,10000,batch-turnaround-gpt-5.6-luna-2026-09-10:t10000,20260910
1535,prod-t10000-k0083,prod,1,10000,10000,batch-turnaround-gpt-5.6-luna-2026-09-10:t10000,20260910
1536,prod-t00016-k0324,prod,1,16,16,batch-turnaround-gpt-5.6-luna-2026-09-10:t00016,20260910
1537,prod-t03000-k0100,prod,1,3000,3000,batch-turnaround-gpt-5.6-luna-2026-09-10:t03000,20260910
1538,prod-t10000-k0200,prod,1,10000,10000,batch-turnaround-gpt-5.6-luna-2026-09-10:t10000,20260910
1539,prod-t03000-k0263,prod,1,3000,3000,batch-turnaround-gpt-5.6-luna-2026-09-10:t03000,20260910
1540,prod-t03000-k0030,prod,1,3000,3000,batch-turnaround-gpt-5.6-luna-2026-09-10:t03000,20260910
1541,prod-t10000-k0311,prod,1,10000,10000,batch-turnaround-gpt-5.6-luna-2026-09-10:t10000,20260910
1542,prod-t10000-k0369,prod,1,10000,10000,batch-turnaround-gpt-5.6-luna-2026-09-10:t10000,20260910
1543,prod-t00100-k0343,prod,1,100,100,batch-turnaround-gpt-5.6-luna-2026-09-10:t00100,20260910
1544,prod-t03000-k0027,prod,1,3000,3000,batch-turnaround-gpt-5.6-luna-2026-09-10:t03000,20260910
1545,prod-t01000-k0178,prod,1,1000,1000,batch-turnaround-gpt-5.6-luna-2026-09-10:t01000,20260910
1546,prod-t03000-k0241,prod,1,3000,3000,batch-turnaround-gpt-5.6-luna-2026-09-10:t03000,20260910
1547,prod-t10000-k0229,prod,1,10000,10000,batch-turnaround-gpt-5.6-luna-2026-09-10:t10000,20260910
1548,prod-t00016-k0143,prod,1,16,16,batch-turnaround-gpt-5.6-luna-2026-09-10:t00016,20260910
1549,prod-t00016-k0037,prod,1,16,16,batch-turnaround-gpt-5.6-luna-2026-09-10:t00016,20260910
1550,prod-t01000-k0170,prod,1,1000,1000,batch-turnaround-gpt-5.6-luna-2026-09-10:t01000,20260910
1551,prod-t01000-k0134,prod,1,1000,1000,batch-turnaround-gpt-5.6-luna-2026-09-10:t01000,20260910
1552,prod-t00016-k0315,prod,1,16,16,batch-turnaround-gpt-5.6-luna-2026-09-10:t00016,20260910
1553,prod-t10000-k0126,prod,1,10000,10000,batch-turnaround-gpt-5.6-luna-2026-09-10:t10000,20260910
1554,prod-t10000-k0171,prod,1,10000,10000,batch-turnaround-gpt-5.6-luna-2026-09-10:t10000,20260910
1555,prod-t00100-k0151,prod,1,100,100,batch-turnaround-gpt-5.6-luna-2026-09-10:t00100,20260910
1556,prod-t01000-k0234,prod,1,1000,1000,batch-turnaround-gpt-5.6-luna-2026-09-10:t01000,20260910
1557,prod-t00016-k0252,prod,1,16,16,batch-turnaround-gpt-5.6-luna-2026-09-10:t00016,20260910
1558,prod-t00100-k0398,prod,1,100,100,batch-turnaround-gpt-5.6-luna-2026-09-10:t00100,20260910
1559,prod-t00016-k0293,prod,1,16,16,batch-turnaround-gpt-5.6-luna-2026-09-10:t00016,20260910
1560,prod-t10000-k0266,prod,1,10000,10000,batch-turnaround-gpt-5.6-luna-2026-09-10:t10000,20260910
1561,prod-t00016-k0200,prod,1,16,16,batch-turnaround-gpt-5.6-luna-2026-09-10:t00016,20260910
1562,prod-t00100-k0126,prod,1,100,100,batch-turnaround-gpt-5.6-luna-2026-09-10:t00100,20260910
1563,prod-t03000-k0293,prod,1,3000,3000,batch-turnaround-gpt-5.6-luna-2026-09-10:t03000,20260910
1564,prod-t03000-k0385,prod,1,3000,3000,batch-turnaround-gpt-5.6-luna-2026-09-10:t03000,20260910
1565,prod-t03000-k0074,prod,1,3000,3000,batch-turnaround-gpt-5.6-luna-2026-09-10:t03000,20260910
1566,prod-t01000-k0067,prod,1,1000,1000,batch-turnaround-gpt-5.6-luna-2026-09-10:t01000,20260910
1567,prod-t00100-k0369,prod,1,100,100,batch-turnaround-gpt-5.6-luna-2026-09-10:t00100,20260910
1568,prod-t01000-k0284,prod,1,1000,1000,batch-turnaround-gpt-5.6-luna-2026-09-10:t01000,20260910
1569,prod-t03000-k0246,prod,1,3000,3000,batch-turnaround-gpt-5.6-luna-2026-09-10:t03000,20260910
1570,prod-t03000-k0356,prod,1,3000,3000,batch-turnaround-gpt-5.6-luna-2026-09-10:t03000,20260910
1571,prod-t01000-k0278,prod,1,1000,1000,batch-turnaround-gpt-5.6-luna-2026-09-10:t01000,20260910
1572,prod-t10000-k0072,prod,1,10000,10000,batch-turnaround-gpt-5.6-luna-2026-09-10:t10000,20260910
1573,prod-t03000-k0088,prod,1,3000,3000,batch-turnaround-gpt-5.6-luna-2026-09-10:t03000,20260910
1574,prod-t03000-k0005,prod,1,3000,3000,batch-turnaround-gpt-5.6-luna-2026-09-10:t03000,20260910
1575,prod-t01000-k0279,prod,1,1000,1000,batch-turnaround-gpt-5.6-luna-2026-09-10:t01000,20260910
1576,prod-t10000-k0250,prod,1,10000,10000,batch-turnaround-gpt-5.6-luna-2026-09-10:t10000,20260910
1577,prod-t00100-k0195,prod,1,100,100,batch-turnaround-gpt-5.6-luna-2026-09-10:t00100,20260910
1578,prod-t00016-k0067,prod,1,16,16,batch-turnaround-gpt-5.6-luna-2026-09-10:t00016,20260910
1579,prod-t10000-k0232,prod,1,10000,10000,batch-turnaround-gpt-5.6-luna-2026-09-10:t10000,20260910
1580,prod-t03000-k0012,prod,1,3000,3000,batch-turnaround-gpt-5.6-luna-2026-09-10:t03000,20260910
1581,prod-t00016-k0226,prod,1,16,16,batch-turnaround-gpt-5.6-luna-2026-09-10:t00016,20260910
1582,prod-t00016-k0115,prod,1,16,16,batch-turnaround-gpt-5.6-luna-2026-09-10:t00016,20260910
1583,prod-t00016-k0049,prod,1,16,16,batch-turnaround-gpt-5.6-luna-2026-09-10:t00016,20260910
1584,prod-t00016-k0234,prod,1,16,16,batch-turnaround-gpt-5.6-luna-2026-09-10:t00016,20260910
1585,prod-t00016-k0385,prod,1,16,16,batch-turnaround-gpt-5.6-luna-2026-09-10:t00016,20260910
1586,prod-t03000-k0332,prod,1,3000,3000,batch-turnaround-gpt-5.6-luna-2026-09-10:t03000,20260910
1587,prod-t00100-k0220,prod,1,100,100,batch-turnaround-gpt-5.6-luna-2026-09-10:t00100,20260910
1588,prod-t10000-k0177,prod,1,10000,10000,batch-turnaround-gpt-5.6-luna-2026-09-10:t10000,20260910
1589,prod-t00100-k0357,prod,1,100,100,batch-turnaround-gpt-5.6-luna-2026-09-10:t00100,20260910
1590,prod-t00016-k0320,prod,1,16,16,batch-turnaround-gpt-5.6-luna-2026-09-10:t00016,20260910
1591,prod-t00100-k0291,prod,1,100,100,batch-turnaround-gpt-5.6-luna-2026-09-10:t00100,20260910
1592,prod-t01000-k0092,prod,1,1000,1000,batch-turnaround-gpt-5.6-luna-2026-09-10:t01000,20260910
1593,prod-t01000-k0282,prod,1,1000,1000,batch-turnaround-gpt-5.6-luna-2026-09-10:t01000,20260910
1594,prod-t01000-k0172,prod,1,1000,1000,batch-turnaround-gpt-5.6-luna-2026-09-10:t01000,20260910
1595,prod-t03000-k0206,prod,1,3000,3000,batch-turnaround-gpt-5.6-luna-2026-09-10:t03000,20260910
1596,prod-t00016-k0072,prod,1,16,16,batch-turnaround-gpt-5.6-luna-2026-09-10:t00016,20260910
1597,prod-t00100-k0168,prod,1,100,100,batch-turnaround-gpt-5.6-luna-2026-09-10:t00100,20260910
1598,prod-t10000-k0375,prod,1,10000,10000,batch-turnaround-gpt-5.6-luna-2026-09-10:t10000,20260910
1599,prod-t01000-k0016,prod,1,1000,1000,batch-turnaround-gpt-5.6-luna-2026-09-10:t01000,20260910
1600,prod-t00016-k0071,prod,1,16,16,batch-turnaround-gpt-5.6-luna-2026-09-10:t00016,20260910
1601,prod-t00016-k0177,prod,1,16,16,batch-turnaround-gpt-5.6-luna-2026-09-10:t00016,20260910
1602,prod-t03000-k0376,prod,1,3000,3000,batch-turnaround-gpt-5.6-luna-2026-09-10:t03000,20260910
1603,prod-t03000-k0254,prod,1,3000,3000,batch-turnaround-gpt-5.6-luna-2026-09-10:t03000,20260910
1604,prod-t03000-k0193,prod,1,3000,3000,batch-turnaround-gpt-5.6-luna-2026-09-10:t03000,20260910
1605,prod-t10000-k0340,prod,1,10000,10000,batch-turnaround-gpt-5.6-luna-2026-09-10:t10000,20260910
1606,prod-t00100-k0226,prod,1,100,100,batch-turnaround-gpt-5.6-luna-2026-09-10:t00100,20260910
1607,prod-t01000-k0047,prod,1,1000,1000,batch-turnaround-gpt-5.6-luna-2026-09-10:t01000,20260910
1608,prod-t10000-k0141,prod,1,10000,10000,batch-turnaround-gpt-5.6-luna-2026-09-10:t10000,20260910
1609,prod-t00100-k0127,prod,1,100,100,batch-turnaround-gpt-5.6-luna-2026-09-10:t00100,20260910
1610,prod-t00100-k0054,prod,1,100,100,batch-turnaround-gpt-5.6-luna-2026-09-10:t00100,20260910
1611,prod-t00100-k0152,prod,1,100,100,batch-turnaround-gpt-5.6-luna-2026-09-10:t00100,20260910
1612,prod-t00100-k0125,prod,1,100,100,batch-turnaround-gpt-5.6-luna-2026-09-10:t00100,20260910
1613,prod-t03000-k0217,prod,1,3000,3000,batch-turnaround-gpt-5.6-luna-2026-09-10:t03000,20260910
1614,prod-t00016-k0140,prod,1,16,16,batch-turnaround-gpt-5.6-luna-2026-09-10:t00016,20260910
1615,prod-t00100-k0087,prod,1,100,100,batch-turnaround-gpt-5.6-luna-2026-09-10:t00100,20260910
1616,prod-t01000-k0081,prod,1,1000,1000,batch-turnaround-gpt-5.6-luna-2026-09-10:t01000,20260910
1617,prod-t00016-k0141,prod,1,16,16,batch-turnaround-gpt-5.6-luna-2026-09-10:t00016,20260910
1618,prod-t03000-k0118,prod,1,3000,3000,batch-turnaround-gpt-5.6-luna-2026-09-10:t03000,20260910
1619,prod-t00016-k0091,prod,1,16,16,batch-turnaround-gpt-5.6-luna-2026-09-10:t00016,20260910
1620,prod-t10000-k0225,prod,1,10000,10000,batch-turnaround-gpt-5.6-luna-2026-09-10:t10000,20260910
1621,prod-t10000-k0007,prod,1,10000,10000,batch-turnaround-gpt-5.6-luna-2026-09-10:t10000,20260910
1622,prod-t00100-k0065,prod,1,100,100,batch-turnaround-gpt-5.6-luna-2026-09-10:t00100,20260910
1623,prod-t00100-k0284,prod,1,100,100,batch-turnaround-gpt-5.6-luna-2026-09-10:t00100,20260910
1624,prod-t00016-k0090,prod,1,16,16,batch-turnaround-gpt-5.6-luna-2026-09-10:t00016,20260910
1625,prod-t00016-k0178,prod,1,16,16,batch-turnaround-gpt-5.6-luna-2026-09-10:t00016,20260910
1626,prod-t10000-k0361,prod,1,10000,10000,batch-turnaround-gpt-5.6-luna-2026-09-10:t10000,20260910
1627,prod-t00100-k0052,prod,1,100,100,batch-turnaround-gpt-5.6-luna-2026-09-10:t00100,20260910
1628,prod-t10000-k0051,prod,1,10000,10000,batch-turnaround-gpt-5.6-luna-2026-09-10:t10000,20260910
1629,prod-t01000-k0036,prod,1,1000,1000,batch-turnaround-gpt-5.6-luna-2026-09-10:t01000,20260910
1630,prod-t03000-k0216,prod,1,3000,3000,batch-turnaround-gpt-5.6-luna-2026-09-10:t03000,20260910
1631,prod-t00100-k0379,prod,1,100,100,batch-turnaround-gpt-5.6-luna-2026-09-10:t00100,20260910
1632,prod-t00016-k0209,prod,1,16,16,batch-turnaround-gpt-5.6-luna-2026-09-10:t00016,20260910
1633,prod-t01000-k0189,prod,1,1000,1000,batch-turnaround-gpt-5.6-luna-2026-09-10:t01000,20260910
1634,prod-t01000-k0285,prod,1,1000,1000,batch-turnaround-gpt-5.6-luna-2026-09-10:t01000,20260910
1635,prod-t00016-k0380,prod,1,16,16,batch-turnaround-gpt-5.6-luna-2026-09-10:t00016,20260910
1636,prod-t03000-k0051,prod,1,3000,3000,batch-turnaround-gpt-5.6-luna-2026-09-10:t03000,20260910
1637,prod-t00016-k0076,prod,1,16,16,batch-turnaround-gpt-5.6-luna-2026-09-10:t00016,20260910
1638,prod-t00016-k0015,prod,1,16,16,batch-turnaround-gpt-5.6-luna-2026-09-10:t00016,20260910
1639,prod-t01000-k0049,prod,1,1000,1000,batch-turnaround-gpt-5.6-luna-2026-09-10:t01000,20260910
1640,prod-t10000-k0061,prod,1,10000,10000,batch-turnaround-gpt-5.6-luna-2026-09-10:t10000,20260910
1641,prod-t00016-k0361,prod,1,16,16,batch-turnaround-gpt-5.6-luna-2026-09-10:t00016,20260910
1642,prod-t00016-k0267,prod,1,16,16,batch-turnaround-gpt-5.6-luna-2026-09-10:t00016,20260910
1643,prod-t00016-k0351,prod,1,16,16,batch-turnaround-gpt-5.6-luna-2026-09-10:t00016,20260910
1644,prod-t00100-k0154,prod,1,100,100,batch-turnaround-gpt-5.6-luna-2026-09-10:t00100,20260910
1645,prod-t10000-k0373,prod,1,10000,10000,batch-turnaround-gpt-5.6-luna-2026-09-10:t10000,20260910
1646,prod-t10000-k0052,prod,1,10000,10000,batch-turnaround-gpt-5.6-luna-2026-09-10:t10000,20260910
1647,prod-t00016-k0084,prod,1,16,16,batch-turnaround-gpt-5.6-luna-2026-09-10:t00016,20260910
1648,prod-t00016-k0233,prod,1,16,16,batch-turnaround-gpt-5.6-luna-2026-09-10:t00016,20260910
1649,prod-t00016-k0295,prod,1,16,16,batch-turnaround-gpt-5.6-luna-2026-09-10:t00016,20260910
1650,prod-t10000-k0313,prod,1,10000,10000,batch-turnaround-gpt-5.6-luna-2026-09-10:t10000,20260910
1651,prod-t01000-k0019,prod,1,1000,1000,batch-turnaround-gpt-5.6-luna-2026-09-10:t01000,20260910
1652,prod-t03000-k0219,prod,1,3000,3000,batch-turnaround-gpt-5.6-luna-2026-09-10:t03000,20260910
1653,prod-t00100-k0113,prod,1,100,100,batch-turnaround-gpt-5.6-luna-2026-09-10:t00100,20260910
1654,prod-t01000-k0297,prod,1,1000,1000,batch-turnaround-gpt-5.6-luna-2026-09-10:t01000,20260910
1655,prod-t03000-k0322,prod,1,3000,3000,batch-turnaround-gpt-5.6-luna-2026-09-10:t03000,20260910
1656,prod-t01000-k0023,prod,1,1000,1000,batch-turnaround-gpt-5.6-luna-2026-09-10:t01000,20260910
1657,prod-t10000-k0355,prod,1,10000,10000,batch-turnaround-gpt-5.6-luna-2026-09-10:t10000,20260910
1658,prod-t03000-k0104,prod,1,3000,3000,batch-turnaround-gpt-5.6-luna-2026-09-10:t03000,20260910
1659,prod-t10000-k0182,prod,1,10000,10000,batch-turnaround-gpt-5.6-luna-2026-09-10:t10000,20260910
1660,prod-t10000-k0063,prod,1,10000,10000,batch-turnaround-gpt-5.6-luna-2026-09-10:t10000,20260910
1661,prod-t00100-k0276,prod,1,100,100,batch-turnaround-gpt-5.6-luna-2026-09-10:t00100,20260910
1662,prod-t10000-k0272,prod,1,10000,10000,batch-turnaround-gpt-5.6-luna-2026-09-10:t10000,20260910
1663,prod-t10000-k0365,prod,1,10000,10000,batch-turnaround-gpt-5.6-luna-2026-09-10:t10000,20260910
1664,prod-t10000-k0011,prod,1,10000,10000,batch-turnaround-gpt-5.6-luna-2026-09-10:t10000,20260910
1665,prod-t01000-k0096,prod,1,1000,1000,batch-turnaround-gpt-5.6-luna-2026-09-10:t01000,20260910
1666,prod-t01000-k0038,prod,1,1000,1000,batch-turnaround-gpt-5.6-luna-2026-09-10:t01000,20260910
1667,prod-t10000-k0100,prod,1,10000,10000,batch-turnaround-gpt-5.6-luna-2026-09-10:t10000,20260910
1668,prod-t03000-k0177,prod,1,3000,3000,batch-turnaround-gpt-5.6-luna-2026-09-10:t03000,20260910
1669,prod-t10000-k0218,prod,1,10000,10000,batch-turnaround-gpt-5.6-luna-2026-09-10:t10000,20260910
1670,prod-t03000-k0381,prod,1,3000,3000,batch-turnaround-gpt-5.6-luna-2026-09-10:t03000,20260910
1671,prod-t10000-k0392,prod,1,10000,10000,batch-turnaround-gpt-5.6-luna-2026-09-10:t10000,20260910
1672,prod-t00100-k0086,prod,1,100,100,batch-turnaround-gpt-5.6-luna-2026-09-10:t00100,20260910
1673,prod-t03000-k0151,prod,1,3000,3000,batch-turnaround-gpt-5.6-luna-2026-09-10:t03000,20260910
1674,prod-t03000-k0298,prod,1,3000,3000,batch-turnaround-gpt-5.6-luna-2026-09-10:t03000,20260910
1675,prod-t10000-k0029,prod,1,10000,10000,batch-turnaround-gpt-5.6-luna-2026-09-10:t10000,20260910
1676,prod-t00016-k0012,prod,1,16,16,batch-turnaround-gpt-5.6-luna-2026-09-10:t00016,20260910
1677,prod-t00100-k0362,prod,1,100,100,batch-turnaround-gpt-5.6-luna-2026-09-10:t00100,20260910
1678,prod-t01000-k0076,prod,1,1000,1000,batch-turnaround-gpt-5.6-luna-2026-09-10:t01000,20260910
1679,prod-t00016-k0092,prod,1,16,16,batch-turnaround-gpt-5.6-luna-2026-09-10:t00016,20260910
1680,prod-t00100-k0069,prod,1,100,100,batch-turnaround-gpt-5.6-luna-2026-09-10:t00100,20260910
1681,prod-t00100-k0263,prod,1,100,100,batch-turnaround-gpt-5.6-luna-2026-09-10:t00100,20260910
1682,prod-t10000-k0110,prod,1,10000,10000,batch-turnaround-gpt-5.6-luna-2026-09-10:t10000,20260910
1683,prod-t03000-k0124,prod,1,3000,3000,batch-turnaround-gpt-5.6-luna-2026-09-10:t03000,20260910
1684,prod-t10000-k0179,prod,1,10000,10000,batch-turnaround-gpt-5.6-luna-2026-09-10:t10000,20260910
1685,prod-t00016-k0337,prod,1,16,16,batch-turnaround-gpt-5.6-luna-2026-09-10:t00016,20260910
1686,prod-t10000-k0137,prod,1,10000,10000,batch-turnaround-gpt-5.6-luna-2026-09-10:t10000,20260910
1687,prod-t10000-k0018,prod,1,10000,10000,batch-turnaround-gpt-5.6-luna-2026-09-10:t10000,20260910
1688,prod-t01000-k0119,prod,1,1000,1000,batch-turnaround-gpt-5.6-luna-2026-09-10:t01000,20260910
1689,prod-t01000-k0078,prod,1,1000,1000,batch-turnaround-gpt-5.6-luna-2026-09-10:t01000,20260910
1690,prod-t03000-k0093,prod,1,3000,3000,batch-turnaround-gpt-5.6-luna-2026-09-10:t03000,20260910
1691,prod-t10000-k0034,prod,1,10000,10000,batch-turnaround-gpt-5.6-luna-2026-09-10:t10000,20260910
1692,prod-t00016-k0117,prod,1,16,16,batch-turnaround-gpt-5.6-luna-2026-09-10:t00016,20260910
1693,prod-t00016-k0344,prod,1,16,16,batch-turnaround-gpt-5.6-luna-2026-09-10:t00016,20260910
1694,prod-t00100-k0368,prod,1,100,100,batch-turnaround-gpt-5.6-luna-2026-09-10:t00100,20260910
1695,prod-t00100-k0377,prod,1,100,100,batch-turnaround-gpt-5.6-luna-2026-09-10:t00100,20260910
1696,prod-t03000-k0008,prod,1,3000,3000,batch-turnaround-gpt-5.6-luna-2026-09-10:t03000,20260910
1697,prod-t03000-k0228,prod,1,3000,3000,batch-turnaround-gpt-5.6-luna-2026-09-10:t03000,20260910
1698,prod-t03000-k0181,prod,1,3000,3000,batch-turnaround-gpt-5.6-luna-2026-09-10:t03000,20260910
1699,prod-t03000-k0300,prod,1,3000,3000,batch-turnaround-gpt-5.6-luna-2026-09-10:t03000,20260910
1700,prod-t01000-k0397,prod,1,1000,1000,batch-turnaround-gpt-5.6-luna-2026-09-10:t01000,20260910
1701,prod-t01000-k0344,prod,1,1000,1000,batch-turnaround-gpt-5.6-luna-2026-09-10:t01000,20260910
1702,prod-t00016-k0365,prod,1,16,16,batch-turnaround-gpt-5.6-luna-2026-09-10:t00016,20260910
1703,prod-t00100-k0248,prod,1,100,100,batch-turnaround-gpt-5.6-luna-2026-09-10:t00100,20260910
1704,prod-t00100-k0003,prod,1,100,100,batch-turnaround-gpt-5.6-luna-2026-09-10:t00100,20260910
1705,prod-t03000-k0036,prod,1,3000,3000,batch-turnaround-gpt-5.6-luna-2026-09-10:t03000,20260910
1706,prod-t03000-k0236,prod,1,3000,3000,batch-turnaround-gpt-5.6-luna-2026-09-10:t03000,20260910
1707,prod-t03000-k0144,prod,1,3000,3000,batch-turnaround-gpt-5.6-luna-2026-09-10:t03000,20260910
1708,prod-t00100-k0274,prod,1,100,100,batch-turnaround-gpt-5.6-luna-2026-09-10:t00100,20260910
1709,prod-t01000-k0369,prod,1,1000,1000,batch-turnaround-gpt-5.6-luna-2026-09-10:t01000,20260910
1710,prod-t00100-k0142,prod,1,100,100,batch-turnaround-gpt-5.6-luna-2026-09-10:t00100,20260910
1711,prod-t00016-k0256,prod,1,16,16,batch-turnaround-gpt-5.6-luna-2026-09-10:t00016,20260910
1712,prod-t10000-k0316,prod,1,10000,10000,batch-turnaround-gpt-5.6-luna-2026-09-10:t10000,20260910
1713,prod-t03000-k0386,prod,1,3000,3000,batch-turnaround-gpt-5.6-luna-2026-09-10:t03000,20260910
1714,prod-t03000-k0166,prod,1,3000,3000,batch-turnaround-gpt-5.6-luna-2026-09-10:t03000,20260910
1715,prod-t00100-k0318,prod,1,100,100,batch-turnaround-gpt-5.6-luna-2026-09-10:t00100,20260910
1716,prod-t01000-k0308,prod,1,1000,1000,batch-turnaround-gpt-5.6-luna-2026-09-10:t01000,20260910
1717,prod-t03000-k0194,prod,1,3000,3000,batch-turnaround-gpt-5.6-luna-2026-09-10:t03000,20260910
1718,prod-t01000-k0037,prod,1,1000,1000,batch-turnaround-gpt-5.6-luna-2026-09-10:t01000,20260910
1719,prod-t10000-k0208,prod,1,10000,10000,batch-turnaround-gpt-5.6-luna-2026-09-10:t10000,20260910
1720,prod-t10000-k0259,prod,1,10000,10000,batch-turnaround-gpt-5.6-luna-2026-09-10:t10000,20260910
1721,prod-t10000-k0183,prod,1,10000,10000,batch-turnaround-gpt-5.6-luna-2026-09-10:t10000,20260910
1722,prod-t01000-k0136,prod,1,1000,1000,batch-turnaround-gpt-5.6-luna-2026-09-10:t01000,20260910
1723,prod-t00016-k0299,prod,1,16,16,batch-turnaround-gpt-5.6-luna-2026-09-10:t00016,20260910
1724,prod-t03000-k0132,prod,1,3000,3000,batch-turnaround-gpt-5.6-luna-2026-09-10:t03000,20260910
1725,prod-t00016-k0303,prod,1,16,16,batch-turnaround-gpt-5.6-luna-2026-09-10:t00016,20260910
1726,prod-t01000-k0315,prod,1,1000,1000,batch-turnaround-gpt-5.6-luna-2026-09-10:t01000,20260910
1727,prod-t03000-k0299,prod,1,3000,3000,batch-turnaround-gpt-5.6-luna-2026-09-10:t03000,20260910
1728,prod-t03000-k0333,prod,1,3000,3000,batch-turnaround-gpt-5.6-luna-2026-09-10:t03000,20260910
1729,prod-t03000-k0326,prod,1,3000,3000,batch-turnaround-gpt-5.6-luna-2026-09-10:t03000,20260910
1730,prod-t10000-k0301,prod,1,10000,10000,batch-turnaround-gpt-5.6-luna-2026-09-10:t10000,20260910
1731,prod-t10000-k0193,prod,1,10000,10000,batch-turnaround-gpt-5.6-luna-2026-09-10:t10000,20260910
1732,prod-t10000-k0030,prod,1,10000,10000,batch-turnaround-gpt-5.6-luna-2026-09-10:t10000,20260910
1733,prod-t10000-k0099,prod,1,10000,10000,batch-turnaround-gpt-5.6-luna-2026-09-10:t10000,20260910
1734,prod-t00016-k0156,prod,1,16,16,batch-turnaround-gpt-5.6-luna-2026-09-10:t00016,20260910
1735,prod-t01000-k0215,prod,1,1000,1000,batch-turnaround-gpt-5.6-luna-2026-09-10:t01000,20260910
1736,prod-t10000-k0068,prod,1,10000,10000,batch-turnaround-gpt-5.6-luna-2026-09-10:t10000,20260910
1737,prod-t00016-k0109,prod,1,16,16,batch-turnaround-gpt-5.6-luna-2026-09-10:t00016,20260910
1738,prod-t00100-k0287,prod,1,100,100,batch-turnaround-gpt-5.6-luna-2026-09-10:t00100,20260910
1739,prod-t00100-k0165,prod,1,100,100,batch-turnaround-gpt-5.6-luna-2026-09-10:t00100,20260910
1740,prod-t00100-k0310,prod,1,100,100,batch-turnaround-gpt-5.6-luna-2026-09-10:t00100,20260910
1741,prod-t00016-k0281,prod,1,16,16,batch-turnaround-gpt-5.6-luna-2026-09-10:t00016,20260910
1742,prod-t10000-k0269,prod,1,10000,10000,batch-turnaround-gpt-5.6-luna-2026-09-10:t10000,20260910
1743,prod-t01000-k0232,prod,1,1000,1000,batch-turnaround-gpt-5.6-luna-2026-09-10:t01000,20260910
1744,prod-t03000-k0128,prod,1,3000,3000,batch-turnaround-gpt-5.6-luna-2026-09-10:t03000,20260910
1745,prod-t00100-k0322,prod,1,100,100,batch-turnaround-gpt-5.6-luna-2026-09-10:t00100,20260910
1746,prod-t00016-k0224,prod,1,16,16,batch-turnaround-gpt-5.6-luna-2026-09-10:t00016,20260910
1747,prod-t03000-k0152,prod,1,3000,3000,batch-turnaround-gpt-5.6-luna-2026-09-10:t03000,20260910
1748,prod-t00100-k0222,prod,1,100,100,batch-turnaround-gpt-5.6-luna-2026-09-10:t00100,20260910
1749,prod-t01000-k0058,prod,1,1000,1000,batch-turnaround-gpt-5.6-luna-2026-09-10:t01000,20260910
1750,prod-t01000-k0139,prod,1,1000,1000,batch-turnaround-gpt-5.6-luna-2026-09-10:t01000,20260910
1751,prod-t01000-k0039,prod,1,1000,1000,batch-turnaround-gpt-5.6-luna-2026-09-10:t01000,20260910
1752,prod-t00016-k0170,prod,1,16,16,batch-turnaround-gpt-5.6-luna-2026-09-10:t00016,20260910
1753,prod-t03000-k0262,prod,1,3000,3000,batch-turnaround-gpt-5.6-luna-2026-09-10:t03000,20260910
1754,prod-t00016-k0260,prod,1,16,16,batch-turnaround-gpt-5.6-luna-2026-09-10:t00016,20260910
1755,prod-t00016-k0019,prod,1,16,16,batch-turnaround-gpt-5.6-luna-2026-09-10:t00016,20260910
1756,prod-t03000-k0336,prod,1,3000,3000,batch-turnaround-gpt-5.6-luna-2026-09-10:t03000,20260910
